Date,MSFT,MSFT,MSFT,MSFT,MSFT
2012-12-11,22.078697204589844,22.21608301173399,21.860495944756224,21.860495944756224,52282800
2012-12-12,22.014053344726562,22.321151870968524,21.884749188864827,22.24841809061791,43966300
2012-12-13,21.90898895263672,22.24033096389823,21.77968482831158,22.078700037778432,45080100
2012-12-14,21.666545867919922,21.925154156011715,21.57765023228023,21.908992294076217,42077500
2012-12-17,21.900909423828125,21.997886755974637,21.56148567846153,21.65038285078492,42046100
2012-12-18,22.27264976501465,22.329220110322687,21.93322615174011,22.022123289467775,50486900
2012-12-19,22.07061195373535,22.410035567272324,22.022123306494727,22.37771031625401,53519900
2012-12-20,22.369632720947266,22.369632720947266,21.941311891055765,22.111024499664317,52607300
2012-12-21,22.18375587463379,22.216081128112908,21.820087139078577,22.18375587463379,98776500
2012-12-24,21.868576049804688,22.02212524457729,21.820087398296764,21.98171829189176,20842400
2012-12-26,21.70694923400879,21.981720860370416,21.577645120594685,21.844335047189603,31631100
2012-12-27,21.787761688232422,21.892822236730055,21.472583125592553,21.731191335084397,39394000
2012-12-28,21.456422805786133,21.739276153537578,21.456422805786133,21.58572692908507,28239900
2012-12-31,21.585721969604492,21.634212160770662,21.310951926794775,21.48874467012492,42749500
2013-01-02,22.32114601135254,22.410041631779173,21.941313804471275,22.022129266026443,52899300
2013-01-03,22.022130966186523,22.34539129593692,21.94939719931433,22.32922789409269,48294400
2013-01-04,21.60997200012207,22.094863232530678,21.601890299748806,22.038292871344574,52521100
2013-01-07,21.56956672668457,21.72311442150565,21.529158221657823,21.634218793300512,37110400
2013-01-08,21.456422805786133,21.65038053216127,21.383689043752142,21.61805373062317,44703100
2013-01-09,21.577646255493164,21.618053215025334,21.464503994235024,21.593808114450013,49047900
2013-01-10,21.383682250976562,21.803921288917646,21.246298012361542,21.53723142665239,71431300
2013-01-11,21.68270492553711,21.763520384725144,21.238222212142933,21.4079332891538,55512100
2013-01-14,21.7311954498291,21.88474468132397,21.626136422865333,21.739277150584282,48324400
2013-01-15,21.98979949951172,22.054453093178697,21.68270263672613,21.68270263672613,48244500
2013-01-16,21.8524169921875,22.00596466519825,21.82817189261529,21.94131260776566,41077400
2013-01-17,22.022130966186523,22.199923762192533,21.86858173152002,21.973642302080673,51685900
2013-01-18,22.022130966186523,22.054457769874983,21.85241987110263,21.90090853520848,52167700
2013-01-22,21.941314697265625,22.183761091796292,21.820092270713683,22.062537123817567,58650600
2013-01-23,22.313066482543945,22.337310044371154,21.981724445205874,21.981724445205874,50387700
2013-01-24,22.329227447509766,22.684814573836906,22.19992331819568,22.385799352833136,101739300
2013-01-25,22.531259536743164,22.814112824771623,22.135265550073886,22.28881474210529,81847700
2013-01-28,22.55550765991211,22.814115886613568,22.43428524632413,22.636323116112973,56056500
2013-01-29,22.636329650878906,22.733306993174537,22.304987572085892,22.482780393912588,49242600
2013-01-30,22.507020950317383,22.781792600320603,22.434287187585543,22.636325074856927,43580500
2013-01-31,22.18375587463379,22.603993418420853,22.143347381001863,22.45852746562519,50530000
2013-02-01,22.57166862487793,22.668645928717783,22.264570232723337,22.361549077989643,55565900
2013-02-04,22.175678253173828,22.644406075500477,22.159514852749222,22.523183655169337,50540000
2013-02-05,22.224166870117188,22.353470990411004,22.111026150216773,22.3211457310509,35410400
2013-02-06,22.094860076904297,22.25649097843167,22.02212632535963,22.12718533235386,41889600
2013-02-07,22.04637336730957,22.13526898370556,21.900905851391304,22.102943725405197,38028300
2013-02-08,22.264572143554688,22.39387625405617,22.07061597780246,22.102942776141127,33318500
2013-02-11,22.515100479125977,22.563589135794732,22.224165456260238,22.345387868645428,32247700
2013-02-12,22.531259536743164,22.62823837945416,22.426200536780463,22.531259536743164,35990900
2013-02-13,22.65248680114746,22.717138858637693,22.53126284460497,22.571671343928013,41715600
2013-02-14,22.660568237304688,22.676730095419185,22.523182424058415,22.563589381484594,32663200
2013-02-15,22.636329650878906,22.757552099461975,22.5312690650604,22.660574757166344,49650900
2013-02-19,22.856332778930664,22.88892722676034,22.652622142561626,22.717809484032166,38781400
2013-02-20,22.70966148376465,22.978559450444394,22.67706703728771,22.92151916910975,44110200
2013-02-21,22.4000186920166,22.603729303861993,22.18815946919476,22.603729303861993,49078500
2013-02-22,22.620025634765625,22.620025634765625,22.39186919897843,22.554838303710508,31425900
2013-02-25,22.3022403717041,22.856331977685194,22.3022403717041,22.791144638499844,48011800
2013-02-26,22.3022403717041,22.489653777588387,22.27779453668881,22.310387429187102,49923300
2013-02-27,22.6607666015625,22.815587092002446,22.26964262441913,22.34297856440708,36394700
2013-02-28,22.652624130249023,22.79114743730245,22.603734008403386,22.717811477439522,35840200
2013-03-01,22.774852752685547,22.799297037572742,22.424470163538228,22.58743776147927,34849700
2013-03-04,22.937816619873047,22.937816619873047,22.57113841850283,22.693364485626233,38157500
2013-03-05,23.100784301757812,23.25560480600559,22.945963797510036,23.051894188801707,41432200
2013-03-06,22.88892364501953,23.003001086194526,22.636322930622658,22.986703864829934,51448500
2013-03-07,22.929664611816406,23.043743604531063,22.823735783783373,22.905220334525687,29196700
2013-03-08,22.815595626831055,23.084493655979713,22.78300117278195,23.019306302070618,37667800
2013-03-11,22.70966148376465,22.791144491579495,22.546692359757454,22.766700210910543,36627500
2013-03-12,22.742246627807617,22.774841063179686,22.52223885161081,22.685207920094715,39255200
2013-03-13,22.750402450561523,22.831887010641363,22.611879164682406,22.70966094761596,29093400
2013-03-14,22.929664611816406,22.945961832802578,22.758548454027228,22.815587173290286,55914800
2013-03-15,22.848190307617188,22.94597056235661,22.79929862605835,22.84004169402405,92710300
2013-03-18,22.897075653076172,23.043747558742925,22.660770570793336,22.717809299844006,44809400
2013-03-19,22.962261199951172,22.994854090781264,22.840035139508135,22.913371086611694,51901600
2013-03-20,23.07634162902832,23.2148649298685,22.96226416510895,23.092638853642196,35447800
2013-03-21,22.905223846435547,23.1089344774307,22.856332175980793,22.905223846435547,34233200
2013-03-22,23.019302368164062,23.09263832305261,22.897076294746093,22.97041224963464,28720900
2013-03-25,22.945964813232422,23.100785324333458,22.782995690579884,23.060042266575955,44154000
2013-03-26,22.945964813232422,23.092636712781957,22.905223309663658,23.01115215145569,27824300
2013-03-27,23.11707878112793,23.18226610873067,22.880773747200198,22.92966385435513,36047400
2013-03-28,23.312641143798828,23.35338264139371,23.027445998069116,23.076336106020676,55453800
2013-04-01,23.312641143798828,23.35338264139371,23.10893054744739,23.337085420680356,29201100
2013-04-02,23.46746253967285,23.508205595730065,23.23930764250716,23.296346366798584,28456500
2013-04-03,23.27189826965332,23.589687859235486,23.255602603004085,23.426718759234962,35062800
2013-04-04,23.30449104309082,23.312639652926386,23.035593135270823,23.13337334492078,45263200
2013-04-05,23.385984420776367,23.4511717698955,22.905227138201894,22.994858771872575,50927300
2013-04-08,23.296350479125977,23.41042794784605,23.198568681516665,23.41042794784605,34759500
2013-04-09,24.127483367919922,24.298599521700787,23.369679705888093,23.410421203210632,77733800
2013-04-10,24.673429489135742,24.7060223783548,24.054149052087627,24.0948905521586,71116700
2013-04-11,23.58155059814453,23.793409908433443,23.410432805369563,23.71192531921628,130923200
2013-04-12,23.459321975708008,23.64673542287735,23.35339155482857,23.50821210231977,62886300
2013-04-15,23.37782859802246,23.61413208288125,23.23115671919151,23.345234156420688,56332900
2013-04-16,23.605979919433594,23.74450316701431,23.385973688489862,23.54894120940417,52797300
2013-04-17,23.491905212402344,23.663022916440895,23.30449184232221,23.50820243263239,52840700
2013-04-18,23.459321975708008,23.614140969010105,23.223016847737803,23.589696682798778,56906600
2013-04-19,24.257863998413086,24.64083945180202,24.127489309847114,24.135637922156096,99790700
2013-04-22,25.121593475341797,25.406788652807112,24.6652821239105,24.689726403512108,137904000
2013-04-23,24.934175491333008,25.178627567505643,24.75490918489724,25.015660034786688,59126900
2013-04-24,25.879398345947266,26.00977302342297,24.934181157154036,24.950478380385686,90946600
2013-04-25,26.02606773376465,26.75942561230491,25.70013107154549,25.838652793073607,110700200
2013-04-26,25.90384864807129,26.0586676329052,25.626802022109853,25.99348028292539,47799300
2013-04-29,26.572011947631836,26.6290506686495,25.88754418704269,25.911988465085354,59116400
2013-04-30,26.97129249572754,26.97944266353087,26.30312172125446,26.531279794073793,75165200
2013-05-01,26.661645889282227,26.954989667859035,26.563862557505118,26.832762057326278,54330900
2013-05-02,27.020177841186523,27.028324898701108,26.39274872772731,26.588312300230225,46059500
2013-05-03,27.289072036743164,27.313516312891803,26.954986793078437,27.07721128219855,46784600
2013-05-06,27.50093650817871,27.63131119395645,27.093515226576063,27.232036970299667,40978300
2013-05-07,27.14240264892578,27.533526645009584,27.085363927103803,27.419449201365627,43078300
2013-05-08,26.881649017333984,27.085359593642323,26.60460250921958,26.946834785396764,51595700
2013-05-09,26.61275863647461,26.88980523903003,26.555719904334765,26.767577608228784,46417800
2013-05-10,26.63720703125,26.66165442621084,26.335716099344506,26.62090980406886,36394900
2013-05-13,26.91424560546875,26.94684005005654,26.52312159554724,26.572013262428925,36027600
2013-05-14,27.513248443603516,27.513248443603516,26.914242791934175,26.963477290902677,56870100
2013-05-15,27.775827407836914,27.81685772388115,27.43119529031551,27.44760679069848,46303900
2013-05-16,27.96455955505371,28.021998244301773,27.529662597666327,27.603512788152955,59382900
2013-05-17,28.612794876098633,28.612794876098633,27.980966203102938,28.0055850185317,60666700
2013-05-20,28.78512191772461,28.801530292256167,28.456898083953103,28.497925280630927,54020800
2013-05-21,28.596391677856445,28.94102702234975,28.489721590667024,28.801530795000826,48702400
2013-05-22,28.399456024169922,28.58818361070935,28.194316934865224,28.54715641888323,66047500
2013-05-23,28.021997451782227,28.350218076749307,27.81685838736266,28.087640324706157,51102700
2013-05-24,28.120460510253906,28.12866469473268,27.81685560176478,27.83326397072233,33174400
2013-05-28,28.735891342163086,28.867180267631323,28.23535133563577,28.243555524026018,48212100
2013-05-29,28.621002197265625,28.73587956871177,28.366628638939442,28.50612482581948,38412200
2013-05-30,28.74408721923828,28.924610613374593,28.563566955275956,28.596386829522025,51131000
2013-05-31,28.637407302856445,28.949216347106137,28.547145636825725,28.57176131658941,56165700
2013-06-03,29.203596115112305,29.23641911528895,28.579974762623912,28.653821817760996,51252600
2013-06-04,28.711278915405273,29.32669641050662,28.530755448519468,29.22822735756423,65529500
2013-06-05,28.53895378112793,28.62921549604748,28.2517602610881,28.391253362200416,46025100
2013-06-06,28.686647415161133,28.809732111880578,28.300988083776346,28.588181535889895,37618500
2013-06-07,29.269241333007812,29.359503025646784,28.768704625946494,28.924609194030463,40757300
2013-06-10,29.105127334594727,29.252827690447806,28.83434230547299,29.1379472013162,35994500
2013-06-11,28.588186264038086,28.86717557659301,28.456897359904847,28.76050236380526,39435900
2013-06-12,28.71946144104004,28.94101194777738,28.596376782794998,28.834338785976538,37372700
2013-06-13,28.489723205566406,28.735889534058344,28.383049982155846,28.71127384026156,45654900
2013-06-14,28.22714614868164,28.465105165679546,28.104061415957897,28.3502277512306,53192600
2013-06-17,28.71946144104004,28.850750282420734,28.415856582254595,28.465087941414303,49670100
2013-06-18,28.70305061340332,28.85895513799659,28.637407756269877,28.6948464300765,28616500
2013-06-19,28.383037567138672,28.79331564522384,28.383037567138672,28.686642468473163,30816200
2013-06-20,27.480426788330078,28.16969407822155,27.38195779679323,28.11225226807174,54493700
2013-06-21,27.29990577697754,27.677360886409886,27.11938240717356,27.619922201503815,85338500
2013-06-24,27.669151306152344,28.063017838780656,26.725510586403104,27.02911545173,56109000
2013-06-25,27.628129959106445,28.2107273287642,27.455813882105435,27.964561057309332,44073400
2013-06-26,28.18610954284668,28.292782745447944,27.808654370779536,27.997381956813108,48665900
2013-06-27,28.407657623291016,28.538946503282165,28.309191745841105,28.325603247111722,28993100
2013-06-28,28.342023849487305,28.547162985983,28.177911914255784,28.21073492733705,65545500
2013-07-01,28.194316864013672,28.711268244211166,28.169701175014676,28.51433334169695,31055400
2013-07-02,27.849679946899414,28.25995810060834,27.595309494911174,28.235342413041455,37630000
2013-07-03,27.90712547302246,28.202526316870337,27.570697429790087,27.61993194715629,15994400
2013-07-05,28.071226119995117,28.095844933872204,27.554277981177467,27.972760255007007,26085900
2013-07-08,28.169696807861328,28.383040049850845,27.882500249976154,28.18610517786748,32396900
2013-07-09,28.18610954284668,28.391248631601528,28.013793459534384,28.374840259054334,25318500
2013-07-10,28.473304748535156,28.563566443987625,28.16149247247406,28.177903974390322,29658800
2013-07-11,29.285654067993164,29.351300076377157,28.637416951158045,28.71947133146407,53638300
2013-07-12,29.269241333007812,29.318475837221932,28.949224881050608,29.19539427194738,35501200
2013-07-15,29.679523468017578,29.720553792132794,29.1953981972703,29.261041081540984,34142600
2013-07-16,29.761585235595703,29.892874153057477,29.507211588562086,29.548238788361136,36378500
2013-07-17,29.32668113708496,29.86004081029236,29.1215420788882,29.819013624687734,37285100
2013-07-18,29.080503463745117,29.449754289152494,28.89998327256918,29.31026127187233,49547100
2013-07-19,25.765472412109375,26.80757792203515,25.45366164738635,26.58603043341084,248428500
2013-07-22,26.266006469726562,26.266006469726562,25.929580068259448,26.011636013413685,79040700
2013-07-23,26.11009979248047,26.290623170296858,26.019838103572276,26.18394998066229,65810400
2013-07-24,26.22498321533203,26.413710821948648,26.16754451463021,26.29062923337664,52803100
2013-07-25,25.75726318359375,25.970608021227374,25.64238579605527,25.945992332518856,63213000
2013-07-26,25.945985794067383,25.945985794067383,25.60955633732412,25.650585083310677,38633600
2013-07-29,25.88035011291504,25.9295830596526,25.765471150411187,25.822909849119533,28870700
2013-07-30,26.13471794128418,26.35626694835289,25.888550117193418,26.07727925185574,45799500
2013-07-31,26.126514434814453,26.298830517901116,26.019841232352867,26.233186072189,43898400
2013-08-01,25.987014770507812,26.331648435173793,25.9295760872446,26.3070327509677,42557900
2013-08-02,26.16754150390625,26.175747255217708,25.90496372228772,26.003431172938186,29199900
2013-08-05,26.011634826660156,26.257801085804815,25.9624003227617,26.175745144394295,30984000
2013-08-06,25.913164138793945,25.987014320306322,25.749052276524953,25.888546889927582,36331500
2013-08-07,26.307044982910156,26.339864867054,25.642393028742184,25.880355187290895,38078600
2013-08-08,26.988096237182617,27.13579662176624,26.298828819183665,26.45473651967409,59034400
2013-08-09,26.832191467285156,26.99630335228782,26.643463895092943,26.889630157510013,26800700
2013-08-12,26.971681594848633,27.05373909349213,26.63525367584408,26.63525367584408,25493700
2013-08-13,26.632884979248047,26.8973130024157,26.616357833771232,26.86425871146207,39464100
2013-08-14,26.73204803466797,27.566651648094062,26.194929924704784,26.558517713859757,48519600
2013-08-15,26.26930046081543,26.591571956605335,25.484278291549902,26.442830781282137,33338000
2013-08-16,26.27756118774414,26.434565929228047,26.161874313027294,26.269299190506185,32866300
2013-08-19,25.938766479492188,26.418042773587814,25.930502904890368,26.244512435296706,27902500
2013-08-20,26.128816604614258,26.360190309851053,25.922232038587033,25.98007546489623,22979600
2013-08-21,26.120561599731445,26.45109512244356,26.06271815445104,26.120561599731445,37409100
2013-08-22,26.76509666442871,26.847732384630145,26.52545780419018,26.599828376256262,31169900
2013-08-23,28.715255737304688,29.087108600320185,28.095502016355663,29.06231630796553,225493800
2013-08-26,28.219457626342773,28.649150820462634,28.12029474871742,28.426042226382673,72786800
2013-08-27,27.4840145111084,28.178138911232377,27.393119932620674,27.698864265939893,58522300
2013-08-28,27.28569221496582,27.76496681036936,27.269165069989064,27.591436516459314,44257400
2013-08-29,27.72365379333496,27.76497008453375,27.103899968660272,27.211324847561887,45284700
2013-08-30,27.599699020385742,27.665804441727776,27.343533026138438,27.57490672918098,42790200
2013-09-03,26.343664169311523,26.500668886782268,25.856126024950658,26.236240884377995,154507000
2013-09-04,25.781768798828125,26.004879056283244,25.707398187637743,25.938772021460238,142320600
2013-09-05,25.806543350219727,25.980075203516613,25.57516964731073,25.699120070457,71644900
2013-09-06,25.740447998046875,25.938769080026447,25.723920847186278,25.872662052699923,75434900
2013-09-09,26.16187858581543,26.26930348083908,25.781763606170426,25.798289179460763,49628500
2013-09-10,26.76509666442871,26.773361812564062,26.269294952141767,26.360191092132933,56881200
2013-09-11,27.054325103759766,27.211328291075837,26.880791615195168,26.91384591322951,39087500
2013-09-12,27.01300811767578,27.087378718917176,26.930375517288294,27.037800419577344,32860200
2013-09-13,27.293954849243164,27.327009139969206,26.8642585264966,27.079108263985212,40899000
2013-09-16,27.103900909423828,27.68233846297702,27.046057469291615,27.583178730211955,52839700
2013-09-17,27.211320877075195,27.65754432226658,27.186531736419173,27.61622488486588,84716500
2013-09-18,27.533592224121094,27.599700801960758,27.12868821765988,27.260902221108715,64099900
2013-09-19,27.798023223876953,27.831077516355556,27.533595188509793,27.665809206193373,42026600
2013-09-20,27.095638275146484,27.66581066543761,27.013002539591323,27.607967226664496,102904900
2013-09-23,27.054325103759766,27.244382589110177,26.856002467785096,26.889056765819433,39826100
2013-09-24,26.814682006835938,27.16174262560129,26.56678111454199,27.16174262560129,40685000
2013-09-25,26.8642520904541,27.103890912460095,26.773357541079672,26.8477281012805,28907500
2013-09-26,27.079113006591797,27.26917048320701,26.9303718245049,26.97168811903321,28504000
2013-09-27,27.492277145385742,27.888919173136,27.16174054614521,27.17000569485307,55348000
2013-09-30,27.50054168701172,27.525333983199168,27.021267041210233,27.269167937468307,39839500
2013-10-01,27.74843978881836,27.773228927462405,27.517062936629685,27.55837921844651,36718700
2013-10-02,28.029401779174805,28.120299522981913,27.508810768294513,27.566654213947878,46946800
2013-10-03,27.979820251464844,28.095507129405433,27.61622931824469,27.996347398632214,38703800
2013-10-04,27.99634552001953,28.087243247225143,27.781495773491578,27.83933920858046,33008100
2013-10-07,27.517074584960938,27.85587328284516,27.434441986347842,27.764975533031805,35069300
2013-10-08,27.277427673339844,27.54185884662146,27.1038973755684,27.52533170127694,41017600
2013-10-09,27.32701873779297,27.55839254967729,27.23612098248648,27.32701873779297,35878600
2013-10-10,27.89718246459961,28.004607337174036,27.48401327248496,27.525332713481045,42875100
2013-10-11,28.202932357788086,28.211194355358188,27.83107942251259,27.83107942251259,30033300
2013-10-14,28.467357635498047,28.50867392378202,27.91370928535447,28.012872159912888,27757900
2013-10-15,28.500415802001953,28.91358504547862,28.483888653995148,28.64915382960088,47097800
2013-10-16,28.624366760253906,28.83921654769745,28.558261315662243,28.591312461842378,35111600
2013-10-17,28.855745315551758,28.913591923451733,28.401259670060494,28.46736827781365,31359200
2013-10-18,28.8887882232666,28.913580517509835,28.36819732761882,28.773101357567093,41811700
2013-10-21,28.91359519958496,29.08712558625146,28.847486584341187,28.905330046563353,27433500
2013-10-22,28.574779510498047,29.00447264627104,28.525198078417898,28.938367222394582,40438500
2013-10-23,27.89718246459961,28.50041225905008,27.82281188392974,28.38472223738413,58600500
2013-10-24,27.86412239074707,28.178128606467048,27.740170411963557,27.946754941782903,53209700
2013-10-25,29.525068283081055,29.9878188847286,29.310221703313264,29.649020294020932,113494000
2013-10-28,29.392852783203125,29.525066783784165,29.14495192614248,29.42590707140599,38383600
2013-10-29,29.351533889770508,29.516802163862383,29.136684187782024,29.442431598132547,31702200
2013-10-30,29.368074417114258,29.57465906582401,29.277176667324913,29.359809265916184,36997700
2013-10-31,29.260644912719727,29.492018674151687,29.202801472361738,29.46722952892143,41682300
2013-11-01,29.359806060791016,29.49202009544257,29.244119174499808,29.47549294708222,40264600
2013-11-04,29.6986026763916,29.731656970836,29.376331186136266,29.409385480580664,28060700
2013-11-05,30.277048110961914,30.334891565199097,29.55813435670562,29.574661508235078,51681900
2013-11-06,31.549596786499023,31.582651075286115,30.624098766073818,30.77283991338525,88948800
2013-11-07,30.98769187927246,31.409123101848913,30.929848439942965,31.36780680978942,60437400
2013-11-08,31.219070434570312,31.219070434570312,30.855482595444457,31.128172686730974,36737800
2013-11-11,31.06205940246582,31.219062557700315,30.86373680701582,31.144691978435404,26872500
2013-11-12,30.872007369995117,31.070326847993815,30.739793333918893,30.888534518533554,31651600
2013-11-13,31.53306770324707,31.53306770324707,30.491882888316347,30.55798830959546,44957600
2013-11-14,31.417390823364258,31.508288564674462,31.169489898483608,31.29343878480829,46183700
2013-11-15,31.268648147583008,31.41738932586797,31.16948841280341,31.35954588456061,50601300
2013-11-18,30.739788055419922,31.053797519267373,30.632363184482237,30.863736919827346,53277500
2013-11-19,30.58993148803711,30.99790645802138,30.531646173329587,30.68151543711844,44275000
2013-11-20,30.87301254272461,31.147770697929026,30.689838321829782,30.73979261760995,32229900
2013-11-21,31.13944435119629,31.247680770272797,31.022876923045366,31.03120475598212,23064700
2013-11-22,31.280990600585938,31.372577720266964,31.081167045043838,31.24768561594954,27982000
2013-11-25,31.33926773071289,31.597376556217483,31.28098560497599,31.58072406655871,30646800
2013-11-26,31.09781837463379,31.34760259944077,31.09781837463379,31.280992625855347,34465300
2013-11-27,31.305957794189453,31.43917451422756,31.21437387977468,31.280980651725162,26002100
2013-11-29,31.747234344482422,31.880451037600253,31.48912561200691,31.48912561200691,22090400
2013-12-02,32.013671875,32.2884299505642,31.688956341998257,31.71393348264857,42950400
2013-12-03,31.897109985351562,32.04697919249786,31.705611148695098,31.75556543365244,52109800
2013-12-04,32.42164611816406,32.454951089231535,31.738910091965074,31.81384468879847,51983600
2013-12-05,31.639001846313477,32.37169540996757,30.956265744773475,32.34671509084192,116305000
2013-12-06,31.938732147216797,32.096925972822724,31.630669149505714,31.988686420494247,36457300
2013-12-09,32.23015594482422,32.36337268869412,31.94706996708346,32.10526703402365,30286000
2013-12-10,31.730606079101562,32.3883653929631,31.65567143352064,32.14690895985359,37828600
2013-12-11,31.314279556274414,31.888775954561197,31.131105410674344,31.68895250130341,39853400
2013-12-12,30.989564895629883,31.33925753629903,30.956259927146174,31.33925753629903,36012800
2013-12-13,30.548288345336914,31.18107017334547,30.490006226459453,31.15608985372851,40066100
2013-12-16,30.714807510375977,30.806394597089785,30.423396940047496,30.581590795920526,31734200
2013-12-17,30.406749725341797,30.897987040587765,30.24855584204269,30.756442470362202,45687700
2013-12-18,30.456714630126953,30.473363947266055,29.582476201822644,30.273540380213543,63192100
2013-12-19,30.181947708129883,30.431728709107546,30.040406305493047,30.39842372867379,34160100
2013-12-20,30.6398868560791,30.748126478383465,30.131996908503005,30.140324743524047,62649100
2013-12-23,30.49001693725586,30.71482083595596,30.431734797904543,30.648214037899475,25128700
2013-12-24,30.87301254272461,30.947943986394865,30.50666410093495,30.57327406349228,14243000
2013-12-26,31.172746658325195,31.21437947140648,30.94794280746462,30.972923130540934,17612800
2013-12-27,31.047847747802734,31.32260580404821,30.94793283995285,31.289304010901596,14563000
2013-12-30,31.047847747802734,31.122782340621807,30.72313223763232,30.98956563962531,16290500
2013-12-31,31.147768020629883,31.289312590828864,30.989574137360485,31.139443364094674,17503500
2014-01-02,30.939617156982422,31.139443854487453,30.88965968857176,31.0978110427431,30632200
2014-01-03,30.731464385986328,30.989573196668637,30.473355575304023,30.972920707966153,31134800
2014-01-06,30.08203125,30.71480989883556,30.065378762381005,30.681504923597572,43603700
2014-01-07,30.31517219543457,30.381782173312537,30.148650426878213,30.248565393695163,35802800
2014-01-08,29.773963928222656,30.09035482939158,29.624097897286997,29.973790596365433,59971700
2014-01-09,29.58246612548828,29.898857037714222,29.474229720259796,29.87387989437492,36516300
2014-01-10,30.007095336914062,30.098682426761112,29.765639041160412,29.890531104794952,40548800
2014-01-13,29.124530792236328,29.99044100048711,28.999641912440893,29.965463859755406,45901900
2014-01-14,29.79061508178711,29.87387751317683,28.833120941832817,28.91638019708554,41623300
2014-01-15,30.606565475463867,30.631545791009138,29.84889487741692,29.890527677946785,44812600
2014-01-16,30.714807510375977,30.806394597089785,30.231898111526352,30.548285823272412,38018700
2014-01-17,30.290189743041992,30.664862862716422,30.098690854350178,30.664862862716422,46267500
2014-01-21,30.115331649780273,30.65652635577042,30.02374773633716,30.65652635577042,31567300
2014-01-22,29.915508270263672,30.240223824600726,29.76563906424086,30.19026636388075,21904300
2014-01-23,30.02373695373535,30.082019048693915,29.574129498795603,30.04871408696446,43954000
2014-01-24,30.648204803466797,31.264330998435987,30.415073140166694,31.181071731917154,76395500
2014-01-27,29.998767852783203,30.71480891682045,29.957138223135324,30.698156429733867,44420800
2014-01-28,30.1986026763916,30.298514449753704,29.76564742363848,30.073710577585466,36205500
2014-01-29,30.523319244384766,30.706493481199438,29.890540425783865,29.957147217992226,52745900
2014-01-30,30.689834594726562,30.706487083343546,30.165292319772618,30.63155247263584,35036300
2014-01-31,31.50579071044922,31.547420348191277,30.440056738791192,30.764772359772138,93162300
2014-02-03,30.37344741821289,31.630683467053412,30.331817779592665,31.42253209781445,64063100
2014-02-04,30.265207290649414,30.96459600617712,30.181948014856648,30.781424964205478,54697900
2014-02-05,29.823923110961914,30.365117853982014,29.807270622977278,30.2152486382576,55814400
2014-02-06,30.123655319213867,30.181937427051032,29.715677388217046,29.807264465143067,35351800
2014-02-07,30.44005584716797,30.46503299385404,29.982120317005442,30.24022914526635,33260500
2014-02-10,30.6398868560791,30.639886856079105,30.215259378021152,30.49834542210594,26767000
2014-02-11,30.947940826416016,31.022875438572804,30.689835188205137,30.706487677144146,32141400
2014-02-12,31.19771957397461,31.305955969101277,31.056175030608806,31.097804657668057,27051800
2014-02-13,31.314279556274414,31.522430839497577,31.08115113542816,31.08115113542816,37635500
2014-02-14,31.32260513305664,31.455821831199373,31.081152051266862,31.131106327985,31407500
2014-02-18,31.389719009399414,31.691705074474264,31.381331929793586,31.56587968066245,32834000
2014-02-19,31.465221405029297,31.66654655268203,31.21356737042938,31.22195765155702,29750400
2014-02-20,31.666549682617188,31.767210666415593,31.37295381322392,31.515556606942084,27526100
2014-02-21,31.859479904174805,32.16985309209019,31.75881893511256,31.825925181169218,38021300
2014-02-24,31.616209030151367,31.85947594175455,31.490383634461317,31.616209030151364,32085100
2014-02-25,31.490385055541992,31.750426138342217,31.33100173387294,31.549104216171347,30736500
2014-02-26,31.431657791137695,31.658147295151622,31.1967780092232,31.52393164832338,41041800
2014-02-27,31.75881004333496,31.783974478566396,31.23033450379946,31.41488222870631,33903400
2014-02-28,32.13629913330078,32.26212453510315,31.725261807522795,31.859477489417884,41215000
2014-03-03,31.691709518432617,31.985308545071454,31.448445776303256,31.809147849106346,29717500
2014-03-04,32.22018814086914,32.27890731155385,31.934979368991364,32.04403062881502,26802400
2014-03-05,31.968536376953125,32.10275209094898,31.817543298713403,32.085974726705125,20520100
2014-03-06,32.002079010009766,32.07757552059514,31.783976557228094,31.99368873108149,23582200
2014-03-07,31.79237174987793,32.178241441417974,31.61621106464937,32.111131999434846,26591600
2014-03-10,31.725263595581055,31.88464372682854,31.641379989651735,31.867869565606235,19006600
2014-03-11,31.893030166625977,32.06918763783617,31.641376179189397,31.767201572930652,25216400
2014-03-12,32.102745056152344,32.23696074073701,31.700098002398345,31.708485082704865,30494100
2014-03-13,31.783987045288086,32.25374362171305,31.574274802233976,32.22857597657724,32169700
2014-03-14,31.624597549438477,31.993689836186014,31.465214243834136,31.582655753209835,27195600
2014-03-17,31.918201446533203,32.22018757616456,31.700102130663193,31.792376025823305,20479600
2014-03-18,33.17646408081055,33.47006303371022,32.06079701966218,32.094348534317646,64063900
2014-03-19,32.941593170166016,33.17646981310522,32.639607086413164,33.10936357224585,35597200
2014-03-20,33.830772399902344,34.099203750066586,32.916427113419736,32.92481419313245,59269800
2014-03-21,33.688167572021484,34.342468609938905,33.56233897244311,34.1579240504993,80721800
2014-03-24,33.97337341308594,34.09081172276817,33.43651074027919,33.83915774488425,46098400
2014-03-25,33.83916091918945,34.38441392238072,33.52039747732589,34.10759228077321,43193100
2014-03-26,33.37778854370117,34.149527765543354,33.21840525226802,33.95659296008281,41977500
2014-03-27,33.017093658447266,33.52879200629715,33.000316296227886,33.33585714070623,35369200
